Model,MFG,Mileage,Listing_price (lacs),Original_price (lacs),Age,Price_per_km,Brand_BMW,Brand_BYD,Brand_Bentley,Brand_Chevrolet,Brand_Citroen,Brand_Datsun,Brand_Fiat,Brand_Force,Brand_Ford,Brand_Honda,Brand_Hyundai,Brand_Isuzu,Brand_Jaguar,Brand_Jeep,Brand_Kia,Brand_Land,Brand_Lexus,Brand_MG,Brand_Mahindra,Brand_Maruti,Brand_Mercedes-Benz,Brand_Mini,Brand_Mitsubishi,Brand_Nissan,Brand_Porsche,Brand_Renault,Brand_Rolls-Royce,Brand_Skoda,Brand_Tata,Brand_Toyota,Brand_Volkswagen,Brand_Volvo,Fuel_Diesel,Fuel_Electric,Fuel_LPG,Fuel_Petrol,Transmission_Manual,City_Bangalore,City_Chandigarh,City_Chennai,City_Coimbatore,City_Faridabad,City_Ghaziabad,City_Gurgaon,City_Hyderabad,City_Jaipur,City_Mohali,City_New Delhi,City_Noida,City_Pune,City_Zirakpur
Tata Nexon XZ Plus BSVI,1.1444961064694765,0.38614039008170187,-0.11975822324285007,-0.11975822324285007,-1.1444961064694712,-0.07362248296433689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Nissan Magnite XL,0.8665307737214053,-0.7362585784501178,-0.3810150779321502,-0.3810150779321502,-0.8665307737213999,-0.06590175845703192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Skoda Rapid 1.5 TDI Ambition Plus,-1.079226555515093,0.7405727482369348,-0.5214853730904383,-0.5214853730904383,1.0792265555150988,-0.0866908675273502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Hyundai i10 Sportz,-1.9131225537593066,1.0985852312220186,-0.6646398140160822,-0.6646398140160822,1.9131225537593126,-0.09091439011630206,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Mahindra TUV 300 mHAWK100 T8 AMT,-0.24533055727087943,-0.7225347666023562,-0.2664915251916351,-0.2664915251916351,0.24533055727088518,-0.05954488651661933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Tata Nexon XE Diesel,0.03263477547719175,1.3801918834633689,-0.36938377960694163,-0.36938377960694163,-0.03263477547718608,-0.0854620384989435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Tata Nexon XZA Plus (O) AMT Diesel,0.8665307737214053,0.13770956126363584,0.08692100084354837,0.08692100084354837,-0.8665307737213999,-0.06405106199928587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Hyundai Venue SX Diesel,0.8665307737214053,0.11405090301303823,-0.0472862875242428,-0.0472862875242428,-0.8665307737213999,-0.0680958553068939,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Kia Sonet HTX Turbo iMT BSVI,0.8665307737214053,-0.49012499639787266,-0.14928382668376414,-0.14928382668376414,-0.8665307737213999,-0.0602973991864692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Maruti Alto 800 LXi,-1.079226555515093,-0.7138231295163858,-0.6664292445276527,-0.6664292445276527,1.0792265555150988,-0.08317175588441966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Mahindra Thar LX Hard Top,1.4224614392175476,-1.6163427647481998,0.48954286594692187,0.48954286594692187,-1.4224614392175423,0.38700358783978317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Ford Freestyle Flair Edition Diesel,0.8665307737214053,0.04038983463885726,-0.30764842695775774,-0.30764842695775774,-0.8665307737213999,-0.07594282871719549,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Maruti Celerio X AMT ZXI Option BSIV,0.3106001082252629,-0.4062904066321989,-0.4686971729991071,-0.4686971729991071,-0.31060010822525735,-0.07693935164278967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Maruti XL6 Alpha AT,0.5885654409733341,0.04313459700840957,-0.026707836641181603,-0.026707836641181603,-0.5885654409733286,-0.0663286761722643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BMW 3 Series 320d,-1.3571918882631642,0.7107383746548445,0.13613033991173837,0.13613033991173837,1.3571918882631702,-0.0700250184527553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Maruti Wagon R LXI CNG,-1.6351572210112353,0.9604222471633582,-0.6333247800635976,-0.6333247800635976,1.6351572210112415,-0.08996250776391576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Honda City V MT,0.8665307737214053,0.575170981097826,-0.20833503356559227,-0.20833503356559227,-0.8665307737213999,-0.07773284671591801,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Maruti Baleno Sigma BSVI,1.4224614392175476,-0.6019740629571292,-0.27096510147056146,-0.27096510147056146,-1.4224614392175423,-0.06342361930837702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Maruti Wagon R VXI BS IV,-1.3571918882631642,0.2691896456399079,-0.6109568986689657,-0.6109568986689657,1.3571918882631702,-0.08739228912091937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Maruti Swift Dzire AMT ZDI Plus,0.03263477547719175,0.03185720379437943,-0.27007038621477625,-0.27007038621477625,-0.03263477547718608,-0.07455319291531301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Maruti Swift VDI,-1.6351572210112353,1.5018266245575511,-0.6154304749478922,-0.6154304749478922,1.6351572210112415,-0.09054521023203262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Tata Hexa XTA,-0.24533055727087943,0.37563869058080607,-0.007024101013905509,-0.007024101013905509,0.24533055727088518,-0.07023917588535253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Renault KWID RXT,-0.24533055727087943,-0.32937739153757006,-0.6154304749478922,-0.6154304749478922,0.24533055727088518,-0.08423482769035741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Hyundai i20 Magna 1.4 CRDi,-0.5232958900189506,1.337260219878741,-0.4901703391379537,-0.4901703391379537,0.5232958900189564,-0.08775642161530042,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Maruti XL6 Alpha AT,0.8665307737214053,0.675533813827978,-0.1644939860321138,-0.1644939860321138,-0.8665307737213999,-0.07733873863777217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Maruti Celerio VXI,-1.079226555515093,-0.13357439771831134,-0.592167878297475,-0.592167878297475,1.0792265555150988,-0.08469018758033464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Jeep Compass Trailhawk 2.0 4X4,0.5885654409733341,-0.8635618505248971,0.8286399478895408,0.8286399478895408,-0.5885654409733286,0.020081812980118956,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Maruti Vitara Brezza ZDi Plus AMT,0.3106001082252629,-0.36329907430040675,0.010870204101799915,0.010870204101799915,-0.31060010822525735,-0.056365980120743904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Toyota Innova Crysta 2.8 GX AT BSIV,-0.5232958900189506,3.6046726121176045,0.44033352687873173,0.44033352687873173,0.5232958900189564,-0.08017426664231435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Tata Nexon XZ Plus DualTone Roof Diesel S,1.1444961064694765,0.7122300933339489,-0.023128975618040424,-0.023128975618040424,-1.1444961064694712,-0.0740482513897641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Maruti Alto 800 VXI,0.8665307737214053,-1.4316679922750608,-0.5411691087177144,-0.5411691087177144,-0.8665307737213999,-0.03691082325544367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Audi e-tron 55 Quattro,1.1444961064694765,-1.4373365232556579,5.3836353150923735,5.3836353150923735,-1.1444961064694712,1.0083912615665869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Hyundai i20 Asta 1.2,-1.3571918882631642,0.928946983034253,-0.5125382205325856,-0.5125382205325856,1.3571918882631702,-0.08709943305140827,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Maruti Alto 800 LXI Optional,0.3106001082252629,-0.9898209195243033,-0.5706947121586284,-0.5706947121586284,-0.31060010822525735,-0.07141439142398397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Maruti Celerio VXI AT,-0.8012612227670218,0.2333883973413995,-0.530432525648291,-0.530432525648291,0.8012612227670277,-0.08474265296356057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Hyundai EON Sportz,0.03263477547719175,-1.252363407046698,-0.5885890172743339,-0.5885890172743339,-0.03263477547718608,-0.06180143248791546,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Renault KWID 1.0 RXT Optional AT 2016-2019,0.03263477547719175,-0.2582224105442847,-0.5653264206239168,-0.5653264206239168,-0.03263477547718608,-0.08270375140864678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Maruti Baleno Alpha,1.1444961064694765,0.24230887504244447,-0.22712405393708301,-0.22712405393708301,-1.1444961064694712,-0.07539655067296129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Maruti XL6 Alpha AT,0.3106001082252629,0.8142636509846979,-0.02939198240853737,-0.02939198240853737,-0.31060010822525735,-0.07504224417983309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Honda Amaze E Option i-DTEC,0.03263477547719175,0.3402849578860291,-0.46332888146439544,-0.46332888146439544,-0.03263477547718608,-0.08330306182154473,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Jeep Compass 2.0 Longitude Opt Diesel BSVI,1.1444961064694765,-1.4709598622826738,0.6568546187787683,0.6568546187787683,-1.1444961064694712,0.20326354088293722,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Hyundai Creta 1.6 VTVT SX Plus,0.3106001082252629,-0.09478971206159394,0.010870204101799915,0.010870204101799915,-0.31060010822525735,-0.06256035029865771,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Honda WR-V i-DTEC VX,0.03263477547719175,0.859910242565296,-0.2754386777494878,-0.2754386777494878,-0.03263477547718608,-0.08124337190917762,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Mahindra Thar LX 4WD Convert Top Diesel AT BSVI,1.1444961064694765,0.5914008803264832,0.41796564548409987,0.41796564548409987,-1.1444961064694712,-0.06129449910652122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Tata Tiago 1.2 Revotron XZA,0.03263477547719175,0.7908138333491749,-0.4865914781148126,-0.4865914781148126,-0.03263477547718608,-0.0860124079732662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Skoda Rapid 1.0 TSI Style,0.8665307737214053,-0.09478971206159394,-0.07860132147672753,-0.07860132147672753,-0.8665307737213999,-0.06588061572065505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Maruti Alto 800 VXI,-0.5232958900189506,-0.47138900978831993,-0.6342194953193828,-0.6342194953193828,0.5232958900189564,-0.08391168008166733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Maruti Alto K10 VXI,-0.8012612227670218,0.08606626059303753,-0.6002203155995425,-0.6002203155995425,0.8012612227670277,-0.08623357107931577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Maruti Celerio VXI,1.4224614392175476,-0.689090433816833,-0.471381318766463,-0.471381318766463,-1.4224614392175423,-0.07232289770692855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Maruti Brezza Zxi,1.4224614392175476,-0.9002879644044502,0.1808661027010021,0.1808661027010021,-1.4224614392175423,-0.020843707047401044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Tata Tiago NRG XZ,1.4224614392175476,-1.0077215436735574,-0.3219638710503221,-0.3219638710503221,-1.4224614392175423,-0.05093564829277835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Hyundai Grand i10 AT Asta,-1.079226555515093,0.6507712837548429,-0.49911749169580644,-0.49911749169580644,1.0792265555150988,-0.08578684002812824,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Maruti Baleno Alpha Diesel,-0.24533055727087943,2.083119559430999,-0.2978065591441197,-0.2978065591441197,0.24533055727088518,-0.08613423479483887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Toyota Fortuner 4X4 Diesel,1.4224614392175476,-0.5423053157929486,2.6100180221580223,2.6100180221580223,-1.4224614392175423,0.08013991430247114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Maruti Alto 800 LXi,0.03263477547719175,-0.720506029198774,-0.6252723427615302,-0.6252723427615302,-0.03263477547718608,-0.08067805360318316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Hyundai Grand i10 Asta,-1.079226555515093,1.160193212669035,-0.5885890172743339,-0.5885890172743339,1.0792265555150988,-0.08938814685824137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Hyundai Verna 1.6 SX,-1.9131225537593066,1.9716881741018915,-0.5841154409954076,-0.5841154409954076,1.9131225537593126,-0.0906507121846263,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Maruti Swift Dzire VXi,-2.74701855200352,1.0687508576399283,-0.6601662377371559,-0.6601662377371559,2.7470185520035266,-0.09076704264146954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Mahindra Thar LX 4WD Convert Top Diesel AT BSVI,1.1444961064694765,-0.101084764887415,0.5342786287361856,0.5342786287361856,-1.1444961064694712,-0.04294188129576581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Maruti Celerio VXI AT,-0.8012612227670218,0.8533168460036541,-0.4722760340222482,-0.4722760340222482,0.8012612227670277,-0.08589750333715822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Hyundai Venue SX Plus Turbo DCT BSIV,0.3106001082252629,-0.43651262707085636,-0.05175986380316923,-0.05175986380316923,-0.31060010822525735,-0.057160905888814825,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Hyundai i20 Sportz 1.2,-1.079226555515093,0.8300758689832057,-0.40517238983835263,-0.40517238983835263,1.0792265555150988,-0.08419867097496996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Hyundai Venue SX Turbo BSIV,1.1444961064694765,-0.2937849838541363,-0.11886350798706481,-0.11886350798706481,-1.1444961064694712,-0.06363457128016166,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Volkswagen Polo 1.5 TDI Highline,-0.8012612227670218,0.18392300594229374,-0.43201384751191085,-0.43201384751191085,0.8012612227670277,-0.08133339284426876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Hyundai Grand i10 1.2 Kappa Sportz BSIV,-0.24533055727087943,-0.1977779696669697,-0.4588553051854691,-0.4588553051854691,0.24533055727088518,-0.07898574327275934,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Maruti Grand Vitara Alpha BSVI,1.4224614392175476,-0.36329907430040675,0.37322988269483615,0.37322988269483615,-1.4224614392175423,-0.040397578606825406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Honda Amaze S i-VTEC,-1.3571918882631642,0.667299526719321,-0.5706947121586284,-0.5706947121586284,1.3571918882631702,-0.08768690456363207,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Maruti Vitara Brezza VXI,0.5885654409733341,0.4072631265778218,-0.24412364379700327,-0.24412364379700327,-0.5885654409733286,-0.07739642484613447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Maruti Dzire VXI,0.03263477547719175,-0.9820043136457957,-0.3434370371891687,-0.3434370371891687,-0.03263477547718608,-0.05401390038726594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Renault KWID 1.0 RXT BSIV,0.3106001082252629,0.03266273188109587,-0.5528004070429229,-0.5528004070429229,-0.31060010822525735,-0.08432297993654835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Hyundai Creta 1.6 SX,0.03263477547719175,-0.23184882429771683,0.1316567636328121,0.1316567636328121,-0.03263477547718608,-0.054789012040789876,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Maruti Baleno Alpha Diesel,0.03263477547719175,1.3426602414970994,-0.3577524812817331,-0.3577524812817331,-0.03263477547718608,-0.08510690841523329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Mahindra Alturas G4 4X4 AT,0.5885654409733341,-0.48263656862876797,1.1740000366226566,1.1740000366226566,-0.5885654409733286,0.003116763565782996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Maruti Swift DDiS VDI,-0.8012612227670218,0.859910242565296,-0.46780245774332185,-0.46780245774332185,0.8012612227670277,-0.0858152654762088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Maruti Celerio VXI AT,-0.8012612227670218,0.2333883973413995,-0.5706947121586284,-0.5706947121586284,0.8012612227670277,-0.08599507661171103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Skoda Rapid 1.0 TSI Style,0.8665307737214053,-0.7535625151277301,-0.04281271124531652,-0.04281271124531652,-0.8665307737213999,-0.04492155791171166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
